,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Date,Amount
31343,538942,22968,ROSE COTTAGE KEEPSAKE BOX ,1,15-12-2010 11:14,9.95,17346.0,United Kingdom,2010-12-15,9.95
31355,538943,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,48,15-12-2010 11:15,2.55,14060.0,United Kingdom,2010-12-15,122.39999999999999
31359,538944,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,12,15-12-2010 11:21,1.65,13295.0,United Kingdom,2010-12-15,19.799999999999997
31369,538945,22634,CHILDS BREAKFAST SET SPACEBOY ,8,15-12-2010 11:22,8.5,17230.0,United Kingdom,2010-12-15,68.0
31391,538951,22383,LUNCH BAG SUKI  DESIGN ,1,15-12-2010 11:26,1.65,16782.0,United Kingdom,2010-12-15,1.65
31436,538967,85199S,SMALL HANGING IVORY/RED WOOD BIRD,24,15-12-2010 11:32,0.42,13495.0,United Kingdom,2010-12-15,10.08
31444,538968,22475,SKULL DESIGN TV DINNER TRAY,3,15-12-2010 11:34,4.95,15384.0,United Kingdom,2010-12-15,14.850000000000001
31465,538991,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,15-12-2010 11:53,5.55,17511.0,United Kingdom,2010-12-15,66.6
31510,538992,22837,HOT WATER BOTTLE BABUSHKA ,4,15-12-2010 11:56,4.65,15950.0,United Kingdom,2010-12-15,18.6
31539,538993,21143,ANTIQUE GLASS HEART DECORATION ,12,15-12-2010 12:01,1.95,15512.0,United Kingdom,2010-12-15,23.4
31545,538994,22112,CHOCOLATE HOT WATER BOTTLE,24,15-12-2010 12:05,4.25,17525.0,United Kingdom,2010-12-15,102.0
31554,538995,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,15-12-2010 12:05,2.55,13458.0,United Kingdom,2010-12-15,81.6
31584,538996,21527,RED RETROSPOT TRADITIONAL TEAPOT ,6,15-12-2010 12:06,7.95,15465.0,United Kingdom,2010-12-15,47.7
31591,538998,85178,VICTORIAN SEWING KIT,36,15-12-2010 12:08,1.25,15061.0,United Kingdom,2010-12-15,45.0
31606,538999,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,15-12-2010 12:09,5.55,16003.0,United Kingdom,2010-12-15,66.6
31626,539000,21054,NURSE'S BAG SOFT TOY,3,15-12-2010 12:27,8.95,13092.0,United Kingdom,2010-12-15,26.849999999999998
31633,539001,79321,CHILLI LIGHTS,24,15-12-2010 12:29,4.25,16353.0,United Kingdom,2010-12-15,102.0
31634,539002,22837,HOT WATER BOTTLE BABUSHKA ,2,15-12-2010 12:30,4.65,14527.0,United Kingdom,2010-12-15,9.3
31664,539004,20979,36 PENCILS TUBE RED RETROSPOT,16,15-12-2010 12:43,1.25,13426.0,United Kingdom,2010-12-15,20.0
31673,539005,22834,HAND WARMER BABUSHKA DESIGN,24,15-12-2010 12:47,0.85,16638.0,United Kingdom,2010-12-15,20.4
31674,539006,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,12,15-12-2010 12:54,3.39,15101.0,United Kingdom,2010-12-15,40.68
31678,539007,21329,DINOSAURS  WRITING SET ,2,15-12-2010 13:00,1.65,17894.0,United Kingdom,2010-12-15,3.3
31695,539008,20749,ASSORTED COLOUR MINI CASES,8,15-12-2010 13:21,7.95,17033.0,United Kingdom,2010-12-15,63.6
31703,539009,22358,KINGS CHOICE TEA CADDY ,4,15-12-2010 13:24,2.95,13221.0,United Kingdom,2010-12-15,11.8
31738,539010,22469,HEART OF WICKER SMALL,3,15-12-2010 13:24,1.65,15005.0,United Kingdom,2010-12-15,4.949999999999999
31783,539011,62096A,PINK/YELLOW FLOWERS HANDBAG,6,15-12-2010 13:25,1.25,14201.0,United Kingdom,2010-12-15,7.5
31787,539012,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,192,15-12-2010 13:26,0.85,17858.0,United Kingdom,2010-12-15,163.2
31796,539014,M,Manual,48,15-12-2010 13:37,0.32,17692.0,United Kingdom,2010-12-15,15.36
31821,539015,21034,REX CASH+CARRY JUMBO SHOPPER,3,15-12-2010 13:38,0.95,15822.0,United Kingdom,2010-12-15,2.8499999999999996
31837,539016,22109,FULL ENGLISH BREAKFAST PLATE,16,15-12-2010 13:49,3.39,13418.0,United Kingdom,2010-12-15,54.24
31852,539017,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,15-12-2010 13:50,3.95,13418.0,United Kingdom,2010-12-15,15.8
31853,539018,21495,SKULLS AND CROSSBONES WRAP,25,15-12-2010 14:00,0.42,16134.0,United Kingdom,2010-12-15,10.5
31869,539019,46000P,POLYESTER FILLER PAD 65CMx65CM,4,15-12-2010 14:12,4.25,17551.0,United Kingdom,2010-12-15,17.0
31912,539030,18098C,PORCELAIN BUTTERFLY OIL BURNER,6,15-12-2010 14:25,2.95,13089.0,United Kingdom,2010-12-15,17.700000000000003
31930,539032,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,15-12-2010 14:25,3.75,18050.0,United Kingdom,2010-12-15,15.0
31941,539033,20749,ASSORTED COLOUR MINI CASES,36,15-12-2010 14:26,6.35,16365.0,United Kingdom,2010-12-15,228.6
31942,539034,21259,VICTORIAN SEWING BOX SMALL ,1,15-12-2010 14:29,5.95,16161.0,United Kingdom,2010-12-15,5.95
31965,539036,16225,RATTLE SNAKE EGGS,24,15-12-2010 14:35,0.42,14913.0,United Kingdom,2010-12-15,10.08
31984,539038,22108,PING! MICROWAVE PLATE,4,15-12-2010 14:45,3.75,15641.0,United Kingdom,2010-12-15,15.0
32004,539039,22797,CHEST OF DRAWERS GINGHAM HEART ,2,15-12-2010 15:00,16.95,13124.0,United Kingdom,2010-12-15,33.9
32065,539040,48138,DOORMAT UNION FLAG,2,15-12-2010 15:14,7.95,17214.0,United Kingdom,2010-12-15,15.9
32079,539041,22422,TOOTHPASTE TUBE PEN,6,15-12-2010 15:34,0.65,15456.0,United Kingdom,2010-12-15,3.9000000000000004
32105,539042,22311,OFFICE MUG WARMER BLACK+SILVER ,6,15-12-2010 15:37,2.95,15062.0,United Kingdom,2010-12-15,17.700000000000003
32116,539043,22420,LIPSTICK PEN BABY PINK,24,15-12-2010 15:45,0.42,12928.0,United Kingdom,2010-12-15,10.08
32133,539044,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,15-12-2010 15:47,1.45,15727.0,United Kingdom,2010-12-15,5.8
32203,539046,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,17,15-12-2010 15:50,2.95,17980.0,United Kingdom,2010-12-15,50.150000000000006
32218,539047,21868,POTTING SHED TEA MUG,24,15-12-2010 16:03,1.25,15290.0,United Kingdom,2010-12-15,30.0
32226,539048,16225,RATTLE SNAKE EGGS,192,15-12-2010 16:19,0.42,17752.0,United Kingdom,2010-12-15,80.64
32227,539049,22507,MEMO BOARD RETROSPOT  DESIGN,8,15-12-2010 16:21,4.95,15615.0,United Kingdom,2010-12-15,39.6
32317,539051,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,15-12-2010 16:24,4.95,15615.0,United Kingdom,2010-12-15,14.850000000000001
32318,539052,22831,WHITE BROCANTE SOAP DISH,6,15-12-2010 16:26,2.95,15615.0,United Kingdom,2010-12-15,17.700000000000003
32319,539053,35653,VINTAGE BEAD NOTEBOOK,1,15-12-2010 16:32,2.95,16725.0,United Kingdom,2010-12-15,2.95
32372,539056,M,Manual,1,15-12-2010 16:38,1.45,16725.0,United Kingdom,2010-12-15,1.45
32376,539064,22218,CAKE STAND LACE WHITE,1,15-12-2010 16:50,4.25,17912.0,United Kingdom,2010-12-15,4.25
32413,539075,21934,SKULL SHOULDER BAG,1,15-12-2010 17:28,1.65,17189.0,United Kingdom,2010-12-15,1.65
32451,539076,22169,FAMILY ALBUM WHITE PICTURE FRAME,16,16-12-2010 08:03,7.65,16525.0,United Kingdom,2010-12-16,122.4
32456,539077,21363,HOME SMALL WOOD LETTERS,9,16-12-2010 08:05,4.95,13089.0,United Kingdom,2010-12-16,44.550000000000004
32459,539078,20982,12 PENCILS TALL TUBE SKULLS,24,16-12-2010 08:10,0.85,13408.0,United Kingdom,2010-12-16,20.4
32468,539079,15036,ASSORTED COLOURS SILK FAN,12,16-12-2010 08:39,0.75,17496.0,United Kingdom,2010-12-16,9.0
32478,539080,21195,PINK  HONEYCOMB PAPER BALL ,48,16-12-2010 08:41,0.65,16607.0,United Kingdom,2010-12-16,31.200000000000003
32486,539082,84992,72 SWEETHEART FAIRY CAKE CASES,24,16-12-2010 09:22,0.55,13317.0,United Kingdom,2010-12-16,13.200000000000001
32498,539083,22961,JAM MAKING SET PRINTED,12,16-12-2010 09:23,1.45,13317.0,United Kingdom,2010-12-16,17.4
32500,539084,84836,ZINC METAL HEART DECORATION,12,16-12-2010 09:31,1.25,13890.0,United Kingdom,2010-12-16,15.0
32511,539085,22295,HEART FILIGREE DOVE LARGE,48,16-12-2010 09:35,1.45,12748.0,United Kingdom,2010-12-16,69.6
32514,539086,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,16-12-2010 09:35,0.65,17001.0,United Kingdom,2010-12-16,20.8
32526,539087,85099F,JUMBO BAG STRAWBERRY,100,16-12-2010 09:44,1.65,13093.0,United Kingdom,2010-12-16,165.0
32538,539088,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,16-12-2010 09:45,2.55,13093.0,United Kingdom,2010-12-16,81.6
32562,539089,22273,FELTCRAFT DOLL MOLLY,6,16-12-2010 09:46,2.95,15246.0,United Kingdom,2010-12-16,17.700000000000003
32575,539091,21741,COSY SLIPPER SHOES LARGE GREEN,6,16-12-2010 09:52,2.95,13756.0,United Kingdom,2010-12-16,17.700000000000003
32580,539092,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,72,16-12-2010 10:08,1.06,15482.0,United Kingdom,2010-12-16,76.32000000000001
32586,539093,46000M,POLYESTER FILLER PAD 45x45cm,20,16-12-2010 10:10,1.55,15482.0,United Kingdom,2010-12-16,31.0
32588,539094,22840,ROUND CAKE TIN VINTAGE RED,2,16-12-2010 10:12,7.95,13021.0,United Kingdom,2010-12-16,15.9
32595,539095,20725,LUNCH BAG RED RETROSPOT,10,16-12-2010 10:18,1.65,16037.0,United Kingdom,2010-12-16,16.5
32610,539096,84949,SILVER HANGING T-LIGHT HOLDER,216,16-12-2010 10:19,1.45,13089.0,United Kingdom,2010-12-16,313.2
32611,539098,21631,HIPPY CHIC DECORATIVE PARASOL,12,16-12-2010 10:28,3.95,14841.0,United Kingdom,2010-12-16,47.400000000000006
32631,539099,21733,RED HANGING HEART T-LIGHT HOLDER,6,16-12-2010 10:30,2.95,16670.0,United Kingdom,2010-12-16,17.700000000000003
32661,539101,79321,CHILLI LIGHTS,200,16-12-2010 10:35,3.82,16029.0,United Kingdom,2010-12-16,764.0
32672,539102,22174,PHOTO CUBE,408,16-12-2010 10:37,1.25,16029.0,United Kingdom,2010-12-16,510.0
32677,539103,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,24,16-12-2010 10:38,3.81,16985.0,United Kingdom,2010-12-16,91.44
32696,539105,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,16-12-2010 10:43,2.95,14825.0,United Kingdom,2010-12-16,35.400000000000006
32704,539106,22723,SET OF 6 HERB TINS SKETCHBOOK,16,16-12-2010 10:51,3.95,16705.0,United Kingdom,2010-12-16,63.2
32716,539107,22960,JAM MAKING SET WITH JARS,24,16-12-2010 10:52,3.75,16705.0,United Kingdom,2010-12-16,90.0
32719,539108,79321,CHILLI LIGHTS,48,16-12-2010 11:03,4.25,16013.0,United Kingdom,2010-12-16,204.0
32720,539109,85123A,WHITE HANGING HEART T-LIGHT HOLDER,500,16-12-2010 11:07,2.55,16013.0,United Kingdom,2010-12-16,1275.0
32723,539111,22834,HAND WARMER BABUSHKA DESIGN,24,16-12-2010 11:11,0.85,14414.0,United Kingdom,2010-12-16,20.4
32731,539112,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,16-12-2010 11:15,7.95,13468.0,United Kingdom,2010-12-16,15.9
32752,539118,46000S,POLYESTER FILLER PAD 40x40cm,25,16-12-2010 11:27,1.45,15563.0,United Kingdom,2010-12-16,36.25
32774,539142,21259,VICTORIAN SEWING BOX SMALL ,2,16-12-2010 11:35,5.95,14849.0,United Kingdom,2010-12-16,11.9
32782,539143,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,16-12-2010 11:35,4.95,14849.0,United Kingdom,2010-12-16,14.850000000000001
32785,539144,84078A,SET/4 WHITE RETRO STORAGE CUBES ,16,16-12-2010 11:36,34.95,12980.0,United Kingdom,2010-12-16,559.2
32788,539160,22378,WALL TIDY RETROSPOT ,60,16-12-2010 11:43,0.85,16746.0,United Kingdom,2010-12-16,51.0
32799,539181,20658,RED RETROSPOT LUGGAGE TAG,1,16-12-2010 11:51,1.25,12748.0,United Kingdom,2010-12-16,1.25
32830,539185,21393,BLUE POLKADOT PUDDING BOWL,1,16-12-2010 11:53,2.1,16470.0,United Kingdom,2010-12-16,2.1
32871,539196,20801,LARGE PINK GLASS SUNDAE DISH,6,16-12-2010 12:09,2.55,18055.0,United Kingdom,2010-12-16,15.299999999999999
32906,539201,22902,TOTE BAG I LOVE LONDON,12,16-12-2010 12:11,2.1,14878.0,United Kingdom,2010-12-16,25.200000000000003
32919,539211,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,16-12-2010 12:15,2.1,16743.0,United Kingdom,2010-12-16,2.1
32949,539212,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,16-12-2010 12:20,2.95,17146.0,United Kingdom,2010-12-16,17.700000000000003
32965,539213,22502,PICNIC BASKET WICKER SMALL,4,16-12-2010 12:23,5.95,12877.0,United Kingdom,2010-12-16,23.8
32979,539214,22197,SMALL POPCORN HOLDER,7,16-12-2010 12:31,0.85,17062.0,United Kingdom,2010-12-16,5.95
32992,539215,22738,RIBBON REEL SNOWY VILLAGE,3,16-12-2010 12:42,1.65,15574.0,United Kingdom,2010-12-16,4.949999999999999
33029,539216,90145,SILVER HOOP EARRINGS WITH FLOWER,2,16-12-2010 12:42,5.95,12748.0,United Kingdom,2010-12-16,11.9
33031,539217,22630,DOLLY GIRL LUNCH BOX,12,16-12-2010 12:46,1.95,15394.0,United Kingdom,2010-12-16,23.4
33055,539218,20761,BLUE PAISLEY SKETCHBOOK,1,16-12-2010 12:48,3.75,15574.0,United Kingdom,2010-12-16,3.75
33056,539219,70006,LOVE HEART POCKET WARMER,30,16-12-2010 12:55,0.42,17951.0,United Kingdom,2010-12-16,12.6
33087,539222,22179,SET 10 LIGHTS NIGHT OWL,6,16-12-2010 13:00,6.75,14621.0,United Kingdom,2010-12-16,40.5
33106,539225,22960,JAM MAKING SET WITH JARS,12,16-12-2010 13:02,3.75,15379.0,United Kingdom,2010-12-16,45.0
33167,539226,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,60,16-12-2010 13:05,0.85,14309.0,United Kingdom,2010-12-16,51.0
33173,539240,21879,HEARTS GIFT TAPE,12,16-12-2010 13:15,0.65,15194.0,United Kingdom,2010-12-16,7.800000000000001
33226,539243,84750B,BLACK SMALL GLASS CAKE STAND,1,16-12-2010 13:21,1.95,18116.0,United Kingdom,2010-12-16,1.95
33285,539246,21934,SKULL SHOULDER BAG,1,16-12-2010 13:33,1.65,14606.0,United Kingdom,2010-12-16,1.65
33304,539247,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,4,16-12-2010 13:33,0.85,15311.0,United Kingdom,2010-12-16,3.4
33320,539248,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,16-12-2010 13:33,0.42,17288.0,United Kingdom,2010-12-16,10.08
33327,539249,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,16-12-2010 13:43,1.95,14709.0,United Kingdom,2010-12-16,19.5
33342,539250,22782,SET 3 WICKER STORAGE BASKETS ,4,16-12-2010 13:44,9.95,15157.0,United Kingdom,2010-12-16,39.8
33398,539252,10135,COLOURING PENCILS BROWN TUBE,40,16-12-2010 14:17,0.42,17744.0,United Kingdom,2010-12-16,16.8
33418,539254,84946,ANTIQUE SILVER TEA GLASS ETCHED,48,16-12-2010 14:25,1.25,13199.0,United Kingdom,2010-12-16,60.0
33425,539255,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,16-12-2010 14:26,8.5,16316.0,United Kingdom,2010-12-16,17.0
33445,539256,21754,HOME BUILDING BLOCK WORD,6,16-12-2010 14:27,5.95,15601.0,United Kingdom,2010-12-16,35.7
33473,539257,10135,COLOURING PENCILS BROWN TUBE,20,16-12-2010 14:29,0.42,16210.0,United Kingdom,2010-12-16,8.4
33480,539259,22458,CAST IRON HOOK GARDEN FORK,8,16-12-2010 14:32,2.55,13050.0,United Kingdom,2010-12-16,20.4
33500,539261,85025C,PINK HEART SHAPE PHOTO FRAME,12,16-12-2010 14:34,1.65,15620.0,United Kingdom,2010-12-16,19.799999999999997
33531,539262,20704,MR ROBOT SOFT TOY,8,16-12-2010 14:35,1.95,15789.0,United Kingdom,2010-12-16,15.6
33556,539263,21533,RETROSPOT LARGE MILK JUG,3,16-12-2010 14:36,4.95,16560.0,United Kingdom,2010-12-16,14.850000000000001
33577,539264,21110,LARGE CAKE TOWEL PINK SPOTS,24,16-12-2010 15:02,1.95,15224.0,United Kingdom,2010-12-16,46.8
33590,539266,22504,CABIN BAG VINTAGE RETROSPOT,3,16-12-2010 15:07,12.75,17068.0,United Kingdom,2010-12-16,38.25
33597,539267,20711,JUMBO BAG TOYS ,20,16-12-2010 15:23,1.95,13534.0,United Kingdom,2010-12-16,39.0
33606,539268,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,16-12-2010 15:24,4.95,13534.0,United Kingdom,2010-12-16,14.850000000000001
33608,539269,22113,GREY HEART HOT WATER BOTTLE,4,16-12-2010 15:27,3.75,17580.0,United Kingdom,2010-12-16,15.0
33614,539272,22273,FELTCRAFT DOLL MOLLY,12,16-12-2010 15:29,2.95,15759.0,United Kingdom,2010-12-16,35.400000000000006
33621,539275,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,36,16-12-2010 15:34,0.85,13408.0,United Kingdom,2010-12-16,30.599999999999998
33631,539280,21735,TWO DOOR CURIO CABINET,2,16-12-2010 15:40,12.75,14373.0,United Kingdom,2010-12-16,25.5
33636,539281,22930,BAKING MOULD HEART MILK CHOCOLATE,6,16-12-2010 15:45,2.55,18176.0,United Kingdom,2010-12-16,15.299999999999999
33666,539282,22834,HAND WARMER BABUSHKA DESIGN,24,16-12-2010 15:45,0.85,16770.0,United Kingdom,2010-12-16,20.4
33672,539283,22988,SOLDIERS EGG CUP ,12,16-12-2010 15:47,1.25,14092.0,United Kingdom,2010-12-16,15.0
33686,539285,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,16-12-2010 15:59,3.75,15366.0,United Kingdom,2010-12-16,15.0
33694,539286,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,12,16-12-2010 16:05,4.95,14735.0,United Kingdom,2010-12-16,59.400000000000006
33701,539288,22492,MINI PAINT SET VINTAGE ,10,16-12-2010 16:28,0.55,17857.0,United Kingdom,2010-12-16,5.5
33703,539290,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,16-12-2010 16:36,1.45,16271.0,United Kingdom,2010-12-16,5.8
33719,539292,21955,DOORMAT UNION JACK GUNS AND ROSES,10,16-12-2010 16:42,6.75,16539.0,United Kingdom,2010-12-16,67.5
33728,539293,84879,ASSORTED COLOUR BIRD ORNAMENT,24,16-12-2010 16:42,1.69,18223.0,United Kingdom,2010-12-16,40.56
33751,539294,22976,CIRCUS PARADE CHILDRENS EGG CUP ,1,16-12-2010 16:45,1.25,15532.0,United Kingdom,2010-12-16,1.25
33801,539295,85014B,RED RETROSPOT UMBRELLA,4,16-12-2010 16:54,5.95,13767.0,United Kingdom,2010-12-16,23.8
33811,539296,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,16-12-2010 17:01,1.49,16816.0,United Kingdom,2010-12-16,17.88
33816,539297,21314,SMALL GLASS HEART TRINKET POT,8,16-12-2010 17:20,2.1,17691.0,United Kingdom,2010-12-16,16.8
33826,539298,22427,ENAMEL FLOWER JUG CREAM,3,16-12-2010 17:29,5.95,14180.0,United Kingdom,2010-12-16,17.85
33835,539299,21527,RED RETROSPOT TRADITIONAL TEAPOT ,4,16-12-2010 17:30,7.95,14180.0,United Kingdom,2010-12-16,31.8
33864,539303,22971,QUEENS GUARD COFFEE MUG,36,16-12-2010 17:34,2.1,16684.0,United Kingdom,2010-12-16,75.60000000000001
33872,539304,21535,RED RETROSPOT SMALL MILK JUG,144,16-12-2010 17:36,2.1,16684.0,United Kingdom,2010-12-16,302.40000000000003
33873,539305,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,16-12-2010 17:37,1.25,14334.0,United Kingdom,2010-12-16,15.0
33893,539306,22569,FELTCRAFT CUSHION BUTTERFLY,4,16-12-2010 17:38,3.75,17659.0,United Kingdom,2010-12-16,15.0
33898,539307,10135,COLOURING PENCILS BROWN TUBE,100,16-12-2010 17:43,0.42,13694.0,United Kingdom,2010-12-16,42.0
33938,539308,22610,PENS ASSORTED FUNNY FACE,36,16-12-2010 17:48,0.21,17412.0,United Kingdom,2010-12-16,7.56
33951,539309,22750,FELTCRAFT PRINCESS LOLA DOLL,4,16-12-2010 17:49,3.75,16945.0,United Kingdom,2010-12-16,15.0
33970,539310,22508,DOORSTOP RETROSPOT HEART,4,16-12-2010 17:51,3.75,14344.0,United Kingdom,2010-12-16,15.0
33971,539311,22926,IVORY GIANT GARDEN THERMOMETER,4,16-12-2010 17:53,5.95,14643.0,United Kingdom,2010-12-16,23.8
33986,539312,84078A,SET/4 WHITE RETRO STORAGE CUBES ,12,16-12-2010 18:01,34.95,15197.0,United Kingdom,2010-12-16,419.40000000000003
33989,539313,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,16-12-2010 18:18,4.95,14220.0,United Kingdom,2010-12-16,14.850000000000001
34000,539314,22427,ENAMEL FLOWER JUG CREAM,3,16-12-2010 18:20,5.95,13874.0,United Kingdom,2010-12-16,17.85
34018,539315,79321,CHILLI LIGHTS,8,16-12-2010 18:23,4.95,18260.0,United Kingdom,2010-12-16,39.6
34029,539316,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,1,16-12-2010 18:38,2.55,17848.0,United Kingdom,2010-12-16,2.55
34034,539317,22150,3 STRIPEY MICE FELTCRAFT,1,16-12-2010 19:04,1.95,17392.0,United Kingdom,2010-12-16,1.95
34100,539319,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,18,16-12-2010 19:10,3.75,12967.0,United Kingdom,2010-12-16,67.5
34122,539321,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,16-12-2010 19:19,1.65,14723.0,United Kingdom,2010-12-16,1.65
34169,539322,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,16-12-2010 19:22,6.45,14713.0,United Kingdom,2010-12-16,25.8
34191,539324,21931,JUMBO STORAGE BAG SUKI,2,16-12-2010 19:51,1.95,14985.0,United Kingdom,2010-12-16,3.9
34241,539325,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,17-12-2010 08:20,4.95,13004.0,United Kingdom,2010-12-17,14.850000000000001
34264,539326,21217,RED RETROSPOT ROUND CAKE TINS,3,17-12-2010 09:22,9.95,14560.0,United Kingdom,2010-12-17,29.849999999999998
34283,539328,84823,DANISH ROSE FOLDING CHAIR,16,17-12-2010 09:37,7.95,13854.0,United Kingdom,2010-12-17,127.2
34301,539331,20733,GOLD MINI TAPE MEASURE ,300,17-12-2010 09:39,0.72,16013.0,United Kingdom,2010-12-17,216.0
34302,539332,22197,SMALL POPCORN HOLDER,200,17-12-2010 09:45,0.72,12931.0,United Kingdom,2010-12-17,144.0
34303,539333,22854,CREAM SWEETHEART EGG HOLDER,4,17-12-2010 09:52,4.95,13627.0,United Kingdom,2010-12-17,19.8
34323,539334,22624,IVORY KITCHEN SCALES,1,17-12-2010 10:12,8.5,12748.0,United Kingdom,2010-12-17,8.5
34333,539335,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,17-12-2010 10:32,5.55,15291.0,United Kingdom,2010-12-17,66.6
34337,539336,22470,HEART OF WICKER LARGE,10,17-12-2010 10:34,2.95,17790.0,United Kingdom,2010-12-17,29.5
34427,539374,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,17-12-2010 11:40,3.95,14769.0,United Kingdom,2010-12-17,15.8
34449,539379,85014B,RED RETROSPOT UMBRELLA,3,17-12-2010 11:43,5.95,15780.0,United Kingdom,2010-12-17,17.85
34500,539400,21464,DISCO BALL ROTATOR BATTERY OPERATED,6,17-12-2010 12:00,4.25,12971.0,United Kingdom,2010-12-17,25.5
34524,539404,21528,DAIRY MAID TRADITIONAL TEAPOT ,1,17-12-2010 12:24,6.95,17315.0,United Kingdom,2010-12-17,6.95
34569,539406,15056BL,EDWARDIAN PARASOL BLACK,36,17-12-2010 12:43,5.95,16711.0,United Kingdom,2010-12-17,214.20000000000002
34592,539410,79321,CHILLI LIGHTS,24,17-12-2010 13:17,4.25,16353.0,United Kingdom,2010-12-17,102.0
34593,539411,22178,VICTORIAN GLASS HANGING T-LIGHT,24,17-12-2010 13:29,1.25,14243.0,United Kingdom,2010-12-17,30.0
34609,539414,21807,WHITE CHRISTMAS STAR DECORATION,3,17-12-2010 13:45,0.42,16931.0,United Kingdom,2010-12-17,1.26
34649,539415,22382,LUNCH BAG SPACEBOY DESIGN ,10,17-12-2010 13:49,1.65,15204.0,United Kingdom,2010-12-17,16.5
34658,539416,22047,EMPIRE GIFT WRAP,25,17-12-2010 13:56,0.42,17888.0,United Kingdom,2010-12-17,10.5
34661,539417,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,17-12-2010 13:57,1.25,17007.0,United Kingdom,2010-12-17,15.0
34665,539418,21619,4 VANILLA BOTANICAL CANDLES,12,17-12-2010 13:58,1.25,17007.0,United Kingdom,2010-12-17,15.0
34683,539420,21484,CHICK GREY HOT WATER BOTTLE,36,17-12-2010 14:15,2.95,15160.0,United Kingdom,2010-12-17,106.2
34726,539422,85099B,JUMBO BAG RED RETROSPOT,10,17-12-2010 14:23,1.95,13033.0,United Kingdom,2010-12-17,19.5
34737,539423,21843,RED RETROSPOT CAKE STAND,3,17-12-2010 14:24,10.95,15811.0,United Kingdom,2010-12-17,32.849999999999994
36166,539439,16156S,WRAP PINK FAIRY CAKES ,25,17-12-2010 15:14,0.42,13869.0,United Kingdom,2010-12-17,10.5
36187,539440,22655,VINTAGE RED KITCHEN CABINET,2,17-12-2010 15:15,125.0,16607.0,United Kingdom,2010-12-17,250.0
36189,539442,22314,OFFICE MUG WARMER CHOC+BLUE,12,17-12-2010 15:39,2.95,16558.0,United Kingdom,2010-12-17,35.400000000000006
36204,539443,22988,SOLDIERS EGG CUP ,144,17-12-2010 15:52,1.06,14031.0,United Kingdom,2010-12-17,152.64000000000001
36210,539444,85199L,LARGE HANGING IVORY & RED WOOD BIRD,12,17-12-2010 15:52,0.65,14146.0,United Kingdom,2010-12-17,7.800000000000001
36245,539445,21539,RED RETROSPOT BUTTER DISH,12,17-12-2010 15:57,4.95,17865.0,United Kingdom,2010-12-17,59.400000000000006
36305,539450,21700,BIG DOUGHNUT FRIDGE MAGNETS,1,17-12-2010 16:53,0.85,15570.0,United Kingdom,2010-12-17,0.85
36776,539452,22837,HOT WATER BOTTLE BABUSHKA ,10,17-12-2010 17:06,4.25,15856.0,United Kingdom,2010-12-17,42.5
37243,539454,22616,PACK OF 12 LONDON TISSUES ,12,17-12-2010 17:12,0.29,17377.0,United Kingdom,2010-12-17,3.4799999999999995
